Sale Key,WWI Invoice ID,Invoice Date,Delivery Date,Delivery Status,Year,Quarter,Month,Month Name,Year Month,Day Of Week,City Key,Customer Key,Bill To Customer Key,Salesperson Key,Stock Item Key,Description,Product Category,Package,Quantity,Unit Price,Sales Excl Tax,Tax Rate,Tax Amount,Sales Incl Tax,Profit,Total Dry Items,Total Chiller Items,High Value Order Flag,Lineage Key
175452,54095,2015-09-04,2015-09-05,Delivered,2015,3,9,Sep,2015-09,Friday,112081,0,0,129,66,Medium sized bubblewrap roll 20m,Packaging & Shipping Supplies,Each,70,20.0,1400.0,15,210.0,1610.0,700.0,70,0,False,11
133343,41067,2015-02-05,2015-02-06,Delivered,2015,1,2,Feb,2015-02,Thursday,87481,0,0,129,28,Black and orange fragile despatch tape 48mmx100m,Packaging & Shipping Supplies,Each,180,4.1,738.0,15,110.7,848.7,324.0,180,0,False,11
135401,41708,2015-02-17,2015-02-18,Delivered,2015,1,2,Feb,2015-02,Tuesday,76936,0,0,129,26,Black and orange glass with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,144,4.1,590.4,15,88.56,678.96,302.4,144,0,False,11
136480,42033,2015-02-23,2015-02-24,Delivered,2015,1,2,Feb,2015-02,Monday,47757,0,0,129,22,Black and orange this way up despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,168,4.1,688.8,15,103.32,792.12,361.2,168,0,False,11
156129,48102,2015-05-29,2015-05-30,Delivered,2015,2,5,May,2015-05,Friday,48937,0,0,129,24,Black and orange handle with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,24,4.1,98.4,15,14.76,113.16,50.4,24,0,False,11
164303,50636,2015-07-09,2015-07-10,Delivered,2015,3,7,Jul,2015-07,Thursday,112229,0,0,129,24,Black and orange handle with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,144,4.1,590.4,15,88.56,678.96,302.4,144,0,False,11
168976,52087,2015-07-30,2015-07-31,Delivered,2015,3,7,Jul,2015-07,Thursday,113033,0,0,129,26,Black and orange glass with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,72,4.1,295.2,15,44.28,339.48,151.2,72,0,False,11
128107,39451,2015-01-07,2015-01-08,Delivered,2015,1,1,Jan,2015-01,Wednesday,47134,0,0,127,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,12,5.0,60.0,15,9.0,69.0,42.0,12,0,False,11
130291,40135,2015-01-21,2015-01-22,Delivered,2015,1,1,Jan,2015-01,Wednesday,41568,0,0,129,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,12,5.0,60.0,15,9.0,69.0,42.0,12,0,False,11
131236,40420,2015-01-26,2015-01-27,Delivered,2015,1,1,Jan,2015-01,Monday,72646,0,0,127,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,72,5.0,360.0,15,54.0,414.0,252.0,72,0,False,11
137293,42284,2015-02-26,2015-02-27,Delivered,2015,1,2,Feb,2015-02,Thursday,72610,0,0,143,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,84,5.0,420.0,15,63.0,483.0,294.0,84,0,False,11
151162,46562,2015-05-05,2015-05-06,Delivered,2015,2,5,May,2015-05,Tuesday,91464,0,0,129,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,48,5.0,240.0,15,36.0,276.0,168.0,48,0,False,11
154883,47727,2015-05-25,2015-05-26,Delivered,2015,2,5,May,2015-05,Monday,47134,0,0,127,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,24,5.0,120.0,15,18.0,138.0,84.0,24,0,False,11
157757,48601,2015-06-05,2015-06-06,Delivered,2015,2,6,Jun,2015-06,Friday,41568,0,0,119,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,48,5.0,240.0,15,36.0,276.0,168.0,48,0,False,11
163166,50270,2015-07-03,2015-07-04,Delivered,2015,3,7,Jul,2015-07,Friday,112063,0,0,154,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,36,5.0,180.0,15,27.0,207.0,126.0,36,0,False,11
170759,52633,2015-08-10,2015-08-11,Delivered,2015,3,8,Aug,2015-08,Monday,72646,0,0,119,80,Furry animal socks (Pink) L,Novelty Footwear,Pair,120,5.0,600.0,15,90.0,690.0,420.0,120,0,False,11
130928,40323,2015-01-23,2015-01-24,Delivered,2015,1,1,Jan,2015-01,Friday,47855,0,0,19,82,Furry animal socks (Pink) S,Novelty Footwear,Pair,120,5.0,600.0,15,90.0,690.0,420.0,120,0,False,11
131687,40558,2015-01-27,2015-01-28,Delivered,2015,1,1,Jan,2015-01,Tuesday,47757,0,0,19,82,Furry animal socks (Pink) S,Novelty Footwear,Pair,108,5.0,540.0,15,81.0,621.0,378.0,108,0,False,11
144759,44580,2015-04-04,2015-04-05,Delivered,2015,2,4,Apr,2015-04,Saturday,47692,0,0,134,82,Furry animal socks (Pink) S,Novelty Footwear,Pair,120,5.0,600.0,15,90.0,690.0,420.0,120,0,False,11
155676,47964,2015-05-27,2015-05-28,Delivered,2015,2,5,May,2015-05,Wednesday,48833,0,0,145,82,Furry animal socks (Pink) S,Novelty Footwear,Pair,108,5.0,540.0,15,81.0,621.0,378.0,108,0,False,11
160563,49464,2015-06-20,2015-06-21,Delivered,2015,2,6,Jun,2015-06,Saturday,89925,0,0,154,82,Furry animal socks (Pink) S,Novelty Footwear,Pair,72,5.0,360.0,15,54.0,414.0,252.0,72,0,False,11
160867,49567,2015-06-23,2015-06-24,Delivered,2015,2,6,Jun,2015-06,Tuesday,77092,0,0,155,82,Furry animal socks (Pink) S,Novelty Footwear,Pair,60,5.0,300.0,15,45.0,345.0,210.0,60,0,False,11
160959,49599,2015-06-23,2015-06-24,Delivered,2015,2,6,Jun,2015-06,Tuesday,47134,0,0,119,82,Furry animal socks (Pink) S,Novelty Footwear,Pair,108,5.0,540.0,15,81.0,621.0,378.0,108,0,False,11
127144,39145,2015-01-01,2015-01-02,Delivered,2015,1,1,Jan,2015-01,Thursday,76936,0,0,138,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,60,5.0,300.0,15,45.0,345.0,210.0,60,0,False,11
129578,39912,2015-01-16,2015-01-17,Delivered,2015,1,1,Jan,2015-01,Friday,72709,0,0,119,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,36,5.0,180.0,15,27.0,207.0,126.0,36,0,False,11
131685,40558,2015-01-27,2015-01-28,Delivered,2015,1,1,Jan,2015-01,Tuesday,47757,0,0,19,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,120,5.0,600.0,15,90.0,690.0,420.0,120,0,False,11
133426,41094,2015-02-05,2015-02-06,Delivered,2015,1,2,Feb,2015-02,Thursday,72610,0,0,129,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,36,5.0,180.0,15,27.0,207.0,126.0,36,0,False,11
140891,43398,2015-03-16,2015-03-17,Delivered,2015,1,3,Mar,2015-03,Monday,48762,0,0,108,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,60,5.0,300.0,15,45.0,345.0,210.0,60,0,False,11
142294,43824,2015-03-24,2015-03-25,Delivered,2015,1,3,Mar,2015-03,Tuesday,48763,0,0,145,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,72,5.0,360.0,15,54.0,414.0,252.0,72,0,False,11
145616,44849,2015-04-09,2015-04-10,Delivered,2015,2,4,Apr,2015-04,Thursday,89925,0,0,129,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,24,5.0,120.0,15,18.0,138.0,84.0,24,0,False,11
146387,45091,2015-04-13,2015-04-14,Delivered,2015,2,4,Apr,2015-04,Monday,77092,0,0,140,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,108,5.0,540.0,15,81.0,621.0,378.0,108,0,False,11
154512,47607,2015-05-21,2015-05-22,Delivered,2015,2,5,May,2015-05,Thursday,48833,0,0,150,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,12,5.0,60.0,15,9.0,69.0,42.0,12,0,False,11
170179,52455,2015-08-06,2015-08-07,Delivered,2015,3,8,Aug,2015-08,Thursday,72894,0,0,156,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,96,5.0,480.0,15,72.0,552.0,336.0,96,0,False,11
170977,52701,2015-08-11,2015-08-12,Delivered,2015,3,8,Aug,2015-08,Tuesday,107558,0,0,143,81,Furry animal socks (Pink) M,Novelty Footwear,Pair,60,5.0,300.0,15,45.0,345.0,210.0,60,0,False,11
128371,39537,2015-01-09,2015-01-10,Delivered,2015,1,1,Jan,2015-01,Friday,48851,0,0,140,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,48,5.0,240.0,15,36.0,276.0,168.0,48,0,False,11
135293,41668,2015-02-16,2015-02-17,Delivered,2015,1,2,Feb,2015-02,Monday,72610,0,0,108,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,108,5.0,540.0,15,81.0,621.0,378.0,108,0,False,11
136620,42075,2015-02-23,2015-02-24,Delivered,2015,1,2,Feb,2015-02,Monday,91464,0,0,143,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,60,5.0,300.0,15,45.0,345.0,210.0,60,0,False,11
141617,43624,2015-03-20,2015-03-21,Delivered,2015,1,3,Mar,2015-03,Friday,77092,0,0,129,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,60,5.0,300.0,15,45.0,345.0,210.0,60,0,False,11
143679,44248,2015-03-30,2015-03-31,Delivered,2015,1,3,Mar,2015-03,Monday,48937,0,0,144,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,36,5.0,180.0,15,27.0,207.0,126.0,36,0,False,11
148444,45719,2015-04-22,2015-04-23,Delivered,2015,2,4,Apr,2015-04,Wednesday,47134,0,0,119,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,24,5.0,120.0,15,18.0,138.0,84.0,24,0,False,11
148989,45892,2015-04-24,2015-04-25,Delivered,2015,2,4,Apr,2015-04,Friday,41432,0,0,108,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,108,5.0,540.0,15,81.0,621.0,378.0,108,0,False,11
150174,46258,2015-04-30,2015-05-01,Delivered,2015,2,4,Apr,2015-04,Thursday,41432,0,0,145,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,48,5.0,240.0,15,36.0,276.0,168.0,48,0,False,11
156471,48208,2015-06-01,2015-06-02,Delivered,2015,2,6,Jun,2015-06,Monday,48762,0,0,145,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,72,5.0,360.0,15,54.0,414.0,252.0,72,0,False,11
157695,48582,2015-06-05,2015-06-06,Delivered,2015,2,6,Jun,2015-06,Friday,47692,0,0,108,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,36,5.0,180.0,15,27.0,207.0,126.0,36,0,False,11
158075,48699,2015-06-08,2015-06-09,Delivered,2015,2,6,Jun,2015-06,Monday,41568,0,0,150,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,72,5.0,360.0,15,54.0,414.0,252.0,72,0,False,11
159359,49085,2015-06-13,2015-06-14,Delivered,2015,2,6,Jun,2015-06,Saturday,66176,0,0,145,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,108,5.0,540.0,15,81.0,621.0,378.0,108,0,False,11
161420,49744,2015-06-25,2015-06-26,Delivered,2015,2,6,Jun,2015-06,Thursday,89925,0,0,145,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,72,5.0,360.0,15,54.0,414.0,252.0,72,0,False,11
162088,49941,2015-06-29,2015-06-30,Delivered,2015,2,6,Jun,2015-06,Monday,91464,0,0,19,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,60,5.0,300.0,15,45.0,345.0,210.0,60,0,False,11
163605,50412,2015-07-06,2015-07-07,Delivered,2015,3,7,Jul,2015-07,Monday,72761,0,0,151,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,72,5.0,360.0,15,54.0,414.0,252.0,72,0,False,11
164852,50797,2015-07-11,2015-07-12,Delivered,2015,3,7,Jul,2015-07,Saturday,112897,0,0,119,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,12,5.0,60.0,15,9.0,69.0,42.0,12,0,False,11
173397,53450,2015-08-24,2015-08-25,Delivered,2015,3,8,Aug,2015-08,Monday,107623,0,0,150,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,24,5.0,120.0,15,18.0,138.0,84.0,24,0,False,11
173646,53523,2015-08-25,2015-08-26,Delivered,2015,3,8,Aug,2015-08,Tuesday,111992,0,0,154,79,Furry animal socks (Pink) XL,Novelty Footwear,Pair,12,5.0,60.0,15,9.0,69.0,42.0,12,0,False,11
155855,48018,2015-05-28,2015-05-29,Delivered,2015,2,5,May,2015-05,Thursday,48763,0,0,143,68,Pack of 12 action figures (female),Toys & Novelty,Packet,8,16.0,128.0,15,19.2,147.2,84.0,8,0,False,11
165029,50853,2015-07-13,2015-07-14,Delivered,2015,3,7,Jul,2015-07,Monday,72610,0,0,143,68,Pack of 12 action figures (female),Toys & Novelty,Packet,8,16.0,128.0,15,19.2,147.2,84.0,8,0,False,11
169694,52305,2015-08-03,2015-08-04,Delivered,2015,3,8,Aug,2015-08,Monday,113033,0,0,19,68,Pack of 12 action figures (female),Toys & Novelty,Packet,8,16.0,128.0,15,19.2,147.2,84.0,8,0,False,11
172392,53140,2015-08-18,2015-08-19,Delivered,2015,3,8,Aug,2015-08,Tuesday,112897,0,0,151,68,Pack of 12 action figures (female),Toys & Novelty,Packet,1,16.0,16.0,15,2.4,18.4,10.5,1,0,False,11
172691,53231,2015-08-20,2015-08-21,Delivered,2015,3,8,Aug,2015-08,Thursday,113033,0,0,143,68,Pack of 12 action figures (female),Toys & Novelty,Packet,5,16.0,80.0,15,12.0,92.0,52.5,5,0,False,11
135343,41684,2015-02-16,2015-02-17,Delivered,2015,1,2,Feb,2015-02,Monday,47692,0,0,140,69,Pack of 12 action figures (male),Toys & Novelty,Packet,6,16.0,96.0,15,14.4,110.4,63.0,6,0,False,11
136703,42102,2015-02-24,2015-02-25,Delivered,2015,1,2,Feb,2015-02,Tuesday,41432,0,0,140,69,Pack of 12 action figures (male),Toys & Novelty,Packet,8,16.0,128.0,15,19.2,147.2,84.0,8,0,False,11
139629,43001,2015-03-10,2015-03-11,Delivered,2015,1,3,Mar,2015-03,Tuesday,47757,0,0,140,69,Pack of 12 action figures (male),Toys & Novelty,Packet,8,16.0,128.0,15,19.2,147.2,84.0,8,0,False,11
140065,43140,2015-03-12,2015-03-13,Delivered,2015,1,3,Mar,2015-03,Thursday,72646,0,0,144,69,Pack of 12 action figures (male),Toys & Novelty,Packet,1,16.0,16.0,15,2.4,18.4,10.5,1,0,False,11
140353,43232,2015-03-13,2015-03-14,Delivered,2015,1,3,Mar,2015-03,Friday,48763,0,0,143,69,Pack of 12 action figures (male),Toys & Novelty,Packet,8,16.0,128.0,15,19.2,147.2,84.0,8,0,False,11
144319,44452,2015-04-03,2015-04-04,Delivered,2015,2,4,Apr,2015-04,Friday,48763,0,0,19,69,Pack of 12 action figures (male),Toys & Novelty,Packet,1,16.0,16.0,15,2.4,18.4,10.5,1,0,False,11
154121,47481,2015-05-20,2015-05-21,Delivered,2015,2,5,May,2015-05,Wednesday,48763,0,0,19,69,Pack of 12 action figures (male),Toys & Novelty,Packet,6,16.0,96.0,15,14.4,110.4,63.0,6,0,False,11
161256,49697,2015-06-25,2015-06-26,Delivered,2015,2,6,Jun,2015-06,Thursday,47692,0,0,150,69,Pack of 12 action figures (male),Toys & Novelty,Packet,9,16.0,144.0,15,21.6,165.6,94.5,9,0,False,11
170522,52556,2015-08-07,2015-08-08,Delivered,2015,3,8,Aug,2015-08,Friday,111993,0,0,151,69,Pack of 12 action figures (male),Toys & Novelty,Packet,4,16.0,64.0,15,9.6,73.6,42.0,4,0,False,11
170705,52616,2015-08-10,2015-08-11,Delivered,2015,3,8,Aug,2015-08,Monday,107623,0,0,19,69,Pack of 12 action figures (male),Toys & Novelty,Packet,10,16.0,160.0,15,24.0,184.0,105.0,10,0,False,11
134760,41508,2015-02-12,2015-02-13,Delivered,2015,1,2,Feb,2015-02,Thursday,48762,0,0,145,70,Pack of 12 action figures (variety),Toys & Novelty,Packet,2,16.0,32.0,15,4.8,36.8,21.0,2,0,False,11
141948,43725,2015-03-23,2015-03-24,Delivered,2015,1,3,Mar,2015-03,Monday,72894,0,0,134,70,Pack of 12 action figures (variety),Toys & Novelty,Packet,7,16.0,112.0,15,16.8,128.8,73.5,7,0,False,11
152135,46862,2015-05-09,2015-05-10,Delivered,2015,2,5,May,2015-05,Saturday,66176,0,0,145,70,Pack of 12 action figures (variety),Toys & Novelty,Packet,4,16.0,64.0,15,9.6,73.6,42.0,4,0,False,11
157210,48432,2015-06-04,2015-06-05,Delivered,2015,2,6,Jun,2015-06,Thursday,72709,0,0,152,70,Pack of 12 action figures (variety),Toys & Novelty,Packet,5,16.0,80.0,15,12.0,92.0,52.5,5,0,False,11
164393,50659,2015-07-09,2015-07-10,Delivered,2015,3,7,Jul,2015-07,Thursday,112897,0,0,155,70,Pack of 12 action figures (variety),Toys & Novelty,Packet,1,16.0,16.0,15,2.4,18.4,10.5,1,0,False,11
168973,52087,2015-07-30,2015-07-31,Delivered,2015,3,7,Jul,2015-07,Thursday,113033,0,0,129,70,Pack of 12 action figures (variety),Toys & Novelty,Packet,9,16.0,144.0,15,21.6,165.6,94.5,9,0,False,11
175161,53998,2015-09-02,2015-09-03,Delivered,2015,3,9,Sep,2015-09,Wednesday,108881,0,0,143,70,Pack of 12 action figures (variety),Toys & Novelty,Packet,6,16.0,96.0,15,14.4,110.4,63.0,6,0,False,11
127059,39117,2015-01-01,2015-01-02,Delivered,2015,1,1,Jan,2015-01,Thursday,48833,0,0,138,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,5,240.0,1200.0,15,180.0,1380.0,757.5,5,0,False,11
133341,41067,2015-02-05,2015-02-06,Delivered,2015,1,2,Feb,2015-02,Thursday,87481,0,0,129,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,3,240.0,720.0,15,108.0,828.0,454.5,3,0,False,11
133803,41216,2015-02-09,2015-02-10,Delivered,2015,1,2,Feb,2015-02,Monday,72894,0,0,19,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,2,240.0,480.0,15,72.0,552.0,303.0,2,0,False,11
138209,42565,2015-03-03,2015-03-04,Delivered,2015,1,3,Mar,2015-03,Tuesday,72761,0,0,145,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,8,240.0,1920.0,15,288.0,2208.0,1212.0,8,0,False,11
165081,50869,2015-07-13,2015-07-14,Delivered,2015,3,7,Jul,2015-07,Monday,108881,0,0,155,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,3,240.0,720.0,15,108.0,828.0,454.5,3,0,False,11
169142,52137,2015-07-30,2015-07-31,Delivered,2015,3,7,Jul,2015-07,Thursday,108294,0,0,129,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,8,240.0,1920.0,15,288.0,2208.0,1212.0,8,0,False,11
126991,39099,2015-01-01,2015-01-02,Delivered,2015,1,1,Jan,2015-01,Thursday,41568,0,0,140,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,1,240.0,240.0,15,36.0,276.0,151.5,1,0,False,11
128009,39418,2015-01-07,2015-01-08,Delivered,2015,1,1,Jan,2015-01,Wednesday,48937,0,0,140,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,3,240.0,720.0,15,108.0,828.0,454.5,3,0,False,11
132236,40724,2015-01-30,2015-01-31,Delivered,2015,1,1,Jan,2015-01,Friday,72761,0,0,119,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,7,240.0,1680.0,15,252.0,1932.0,1060.5,7,0,False,11
132372,40763,2015-01-30,2015-01-31,Delivered,2015,1,1,Jan,2015-01,Friday,87633,0,0,105,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,5,240.0,1200.0,15,180.0,1380.0,757.5,5,0,False,11
134281,41364,2015-02-11,2015-02-12,Delivered,2015,1,2,Feb,2015-02,Wednesday,41432,0,0,143,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,5,240.0,1200.0,15,180.0,1380.0,757.5,5,0,False,11
135292,41668,2015-02-16,2015-02-17,Delivered,2015,1,2,Feb,2015-02,Monday,72610,0,0,108,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,8,240.0,1920.0,15,288.0,2208.0,1212.0,8,0,False,11
137950,42475,2015-02-28,2015-03-01,Delivered,2015,1,2,Feb,2015-02,Saturday,48851,0,0,140,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,6,240.0,1440.0,15,216.0,1656.0,909.0,6,0,False,11
148211,45649,2015-04-21,2015-04-22,Delivered,2015,2,4,Apr,2015-04,Tuesday,48763,0,0,140,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,8,240.0,1920.0,15,288.0,2208.0,1212.0,8,0,False,11
150177,46258,2015-04-30,2015-05-01,Delivered,2015,2,4,Apr,2015-04,Thursday,41432,0,0,145,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,9,240.0,2160.0,15,324.0,2484.0,1363.5,9,0,True,11
150858,46465,2015-05-04,2015-05-05,Delivered,2015,2,5,May,2015-05,Monday,48937,0,0,149,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,10,240.0,2400.0,15,360.0,2760.0,1515.0,10,0,True,11
159614,49165,2015-06-15,2015-06-16,Delivered,2015,2,6,Jun,2015-06,Monday,87481,0,0,154,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,7,240.0,1680.0,15,252.0,1932.0,1060.5,7,0,False,11
159731,49201,2015-06-16,2015-06-17,Delivered,2015,2,6,Jun,2015-06,Tuesday,87481,0,0,143,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,8,240.0,1920.0,15,288.0,2208.0,1212.0,8,0,False,11
162014,49918,2015-06-29,2015-06-30,Delivered,2015,2,6,Jun,2015-06,Monday,87633,0,0,143,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,7,240.0,1680.0,15,252.0,1932.0,1060.5,7,0,False,11
162024,49921,2015-06-29,2015-06-30,Delivered,2015,2,6,Jun,2015-06,Monday,41568,0,0,143,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,10,240.0,2400.0,15,360.0,2760.0,1515.0,10,0,True,11
172693,53231,2015-08-20,2015-08-21,Delivered,2015,3,8,Aug,2015-08,Thursday,113033,0,0,143,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,8,240.0,1920.0,15,288.0,2208.0,1212.0,8,0,False,11
172902,53297,2015-08-21,2015-08-22,Delivered,2015,3,8,Aug,2015-08,Friday,108294,0,0,19,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,9,240.0,2160.0,15,324.0,2484.0,1363.5,9,0,True,11
174346,53738,2015-08-28,2015-08-29,Delivered,2015,3,8,Aug,2015-08,Friday,72761,0,0,143,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,6,240.0,1440.0,15,216.0,1656.0,909.0,6,0,False,11
176160,54315,2015-09-07,2015-09-08,Delivered,2015,3,9,Sep,2015-09,Monday,107623,0,0,154,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,3,240.0,720.0,15,108.0,828.0,454.5,3,0,False,11
137569,42366,2015-02-27,2015-02-28,Delivered,2015,1,2,Feb,2015-02,Friday,44316,297,202,145,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,4,240.0,960.0,15,144.0,1104.0,606.0,4,0,False,11
175756,54191,2015-09-05,2015-09-06,Delivered,2015,3,9,Sep,2015-09,Saturday,108988,273,202,154,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,2,240.0,480.0,15,72.0,552.0,303.0,2,0,False,11
138860,42762,2015-03-05,2015-03-06,Delivered,2015,1,3,Mar,2015-03,Thursday,40600,102,1,144,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,5,240.0,1200.0,15,180.0,1380.0,757.5,5,0,False,11
141699,43648,2015-03-20,2015-03-21,Delivered,2015,1,3,Mar,2015-03,Friday,66109,163,1,129,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,6,240.0,1440.0,15,216.0,1656.0,909.0,6,0,False,11
149058,45911,2015-04-24,2015-04-25,Delivered,2015,2,4,Apr,2015-04,Friday,91354,78,1,127,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,10,240.0,2400.0,15,360.0,2760.0,1515.0,10,0,True,11
150970,46500,2015-05-04,2015-05-05,Delivered,2015,2,5,May,2015-05,Monday,66011,180,1,134,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,6,240.0,1440.0,15,216.0,1656.0,909.0,6,0,False,11
151084,46541,2015-05-05,2015-05-06,Delivered,2015,2,5,May,2015-05,Tuesday,40600,102,1,140,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,10,240.0,2400.0,15,360.0,2760.0,1515.0,10,0,True,11
157645,48570,2015-06-05,2015-06-06,Delivered,2015,2,6,Jun,2015-06,Friday,41398,52,1,151,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,10,240.0,2400.0,15,360.0,2760.0,1515.0,10,0,True,11
165451,50988,2015-07-14,2015-07-15,Delivered,2015,3,7,Jul,2015-07,Tuesday,66109,163,1,19,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,9,240.0,2160.0,15,324.0,2484.0,1363.5,9,0,True,11
166828,51413,2015-07-21,2015-07-22,Delivered,2015,3,7,Jul,2015-07,Tuesday,72808,19,1,154,212,USB food flash drive - dim sum 10 drive variety pack,USB Novelty Drives,Packet,6,240.0,1440.0,15,216.0,1656.0,909.0,6,0,False,11
137822,42439,2015-02-28,2015-03-01,Delivered,2015,1,2,Feb,2015-02,Saturday,47005,197,1,134,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,1,240.0,240.0,15,36.0,276.0,151.5,1,0,False,11
140836,43382,2015-03-16,2015-03-17,Delivered,2015,1,3,Mar,2015-03,Monday,40550,98,1,145,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,9,240.0,2160.0,15,324.0,2484.0,1363.5,9,0,True,11
141275,43514,2015-03-18,2015-03-19,Delivered,2015,1,3,Mar,2015-03,Wednesday,41500,47,1,134,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,1,240.0,240.0,15,36.0,276.0,151.5,1,0,False,11
143496,44193,2015-03-30,2015-03-31,Delivered,2015,1,3,Mar,2015-03,Monday,40659,107,1,143,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,1,240.0,240.0,15,36.0,276.0,151.5,1,0,False,11
148865,45847,2015-04-23,2015-04-24,Delivered,2015,2,4,Apr,2015-04,Thursday,91330,56,1,127,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,5,240.0,1200.0,15,180.0,1380.0,757.5,5,0,False,11
158389,48796,2015-06-09,2015-06-10,Delivered,2015,2,6,Jun,2015-06,Tuesday,89325,44,1,19,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,3,240.0,720.0,15,108.0,828.0,454.5,3,0,False,11
158240,48751,2015-06-09,2015-06-10,Delivered,2015,2,6,Jun,2015-06,Tuesday,91354,78,1,119,205,USB food flash drive - dessert 10 drive variety pack,USB Novelty Drives,Packet,6,240.0,1440.0,15,216.0,1656.0,909.0,6,0,False,11
